temps (s)	HR_4	HR_8	HR_12	FLX_8	FLX_16	T_4	T_8	T_12
82200	0.486857737	0.56928329	0.68228196	3.77216172	7.590585999	294.7853489	291.4131567	286.9007841
82500	0.486798076	0.56917425	0.682032314	3.788809698	7.650103286	294.7603383	291.3726757	286.837754
82800	0.486738415	0.569065211	0.681782667	3.805451856	7.709559972	294.7353278	291.3321947	286.7747239
83100	0.486680912	0.568953632	0.681527715	3.823044753	7.741306604	294.7109728	291.2909264	286.70847
83400	0.48662341	0.568842054	0.681272763	3.840631383	7.77302077	294.6866178	291.2496582	286.642216
83700	0.486565908	0.568730475	0.681017811	3.858211744	7.80470247	294.6622629	291.20839	286.575962
84000	0.486511317	0.568616141	0.680758877	3.877167694	7.855357985	294.6387718	291.1662445	286.5069469
84300	0.486456727	0.568501806	0.680499944	3.896116751	7.905960512	294.6152808	291.1240991	286.4379318
84600	0.486402136	0.568387472	0.680241011	3.915058915	7.95651005	294.5917898	291.0819536	286.3689167
84900	0.486349627	0.568271362	0.680000254	3.9346314	7.770460037	294.5690247	291.0392022	286.3045397
85200	0.486297118	0.568155251	0.679759497	3.954196662	7.584339851	294.5462597	290.9964508	286.2401627
85500	0.486244609	0.568039141	0.679518741	3.973754703	7.398148914	294.5234946	290.9536993	286.1757858
85800	0.486194651	0.567923756	0.679306789	3.992236709	7.281616927	294.5017004	290.911119	286.1201361
86100	0.486144694	0.567808371	0.679094838	4.010711904	7.16508154	294.4799062	290.8685387	286.0644864
86400	0.486094736	0.567692985	0.678882887	4.029180289	7.048542751	294.458112	290.8259583	286.0088367
86700	0.486044589	0.567580339	0.678687421	4.045888818	7.207017039	294.4365274	290.7842061	285.9562246
87000	0.485994443	0.567467693	0.678491955	4.062591286	7.365369736	294.4149428	290.7424538	285.9036125
87300	0.485944296	0.567355047	0.678296489	4.079287693	7.523600846	294.3933582	290.7007016	285.8510004
87600	0.485891232	0.567245219	0.678095392	4.094880601	7.595949284	294.371143	290.65981	285.796407
87900	0.485838168	0.567135391	0.677894295	4.110467953	7.668235725	294.3489278	290.6189184	285.7418135
88200	0.485785103	0.567025562	0.677693198	4.126049749	7.740460172	294.3267126	290.5780268	285.6872201
88500	0.485730765	0.566917808	0.677494549	4.141221784	7.642113702	294.3043343	290.5377482	285.6321287
88800	0.485676426	0.566810055	0.6772959	4.156388488	7.543805449	294.281956	290.4974696	285.5770374
89100	0.485622088	0.566702301	0.677097252	4.17154986	7.44553541	294.2595777	290.457191	285.521946
89400	0.485567922	0.566595996	0.676898564	4.18674465	7.546052828	294.2375654	290.4173247	285.465694
89700	0.485513756	0.56648969	0.676699877	4.201934153	7.646485306	294.2155532	290.3774585	285.409442
90000	0.485459589	0.566383385	0.67650119	4.21711837	7.746832845	294.1935409	290.3375923	285.35319
90300	0.485406694	0.566278153	0.676304948	4.232631268	7.687919935	294.1722683	290.2980041	285.296653
90600	0.485353799	0.56617292	0.676108707	4.248138809	7.629035415	294.1509957	290.2584159	285.2401159
90900	0.485300904	0.566067687	0.675912465	4.263640993	7.570179284	294.1297231	290.2188278	285.1835789
91200	0.485248203	0.565964414	0.675741497	4.278541228	7.333189178	294.1088387	290.1797911	285.1347369
91500	0.485195501	0.565861142	0.675570529	4.29343638	7.095997256	294.0879542	290.1407545	285.0858948
91800	0.485142799	0.565757869	0.675399561	4.308326449	6.858602733	294.0670698	290.1017179	285.0370528
92100	0.485089493	0.565657906	0.675242145	4.321637978	7.0773955	294.0462818	290.063694	284.9923844
92400	0.485036187	0.565557943	0.67508473	4.334945063	7.296037798	294.0254938	290.0256702	284.9477159
92700	0.484982881	0.56545798	0.674927314	4.348247704	7.514529627	294.0047058	289.9876464	284.9030474
93000	0.484929617	0.565361686	0.674778936	4.360220017	7.472986271	293.9841639	289.950761	284.8590439
93300	0.484876352	0.565265393	0.674630558	4.372188437	7.431457752	293.9636221	289.9138755	284.8150403
93600	0.484823088	0.5651691	0.67448218	4.384152962	7.389944068	293.9430802	289.87699	284.7710368
93900	0.484769646	0.565076467	0.674340567	4.395062535	7.263452667	293.9227167	289.8412468	284.7294813
94200	0.484716203	0.564983834	0.674198955	4.405968657	7.136966676	293.9023531	289.8055036	284.6879258
94500	0.484662761	0.564891201	0.674057343	4.416871327	7.010486089	293.8819896	289.7697603	284.6463703
94800	0.484611002	0.564802483	0.673928556	4.426651857	6.950700702	293.8623535	289.7352504	284.6084536
95100	0.484559242	0.564713765	0.673799769	4.436429385	6.890919918	293.8427175	289.7007404	284.570537
95400	0.484507483	0.564625048	0.673670983	4.446203911	6.831143736	293.8230814	289.6662305	284.5326204
95700	0.484456194	0.564540482	0.673550533	4.454874765	6.838425878	293.8037973	289.6330506	284.4970485
96000	0.484404906	0.564455916	0.673430084	4.463543047	6.845706027	293.7845132	289.5998707	284.4614767
96300	0.484353618	0.56437135	0.673309635	4.472208755	6.852984184	293.7652291	289.5666907	284.4259048
96600	0.484302219	0.564290448	0.673186696	4.480295427	6.98024978	293.7460729	289.5346935	284.3887281
96900	0.48425082	0.564209546	0.673063758	4.488379778	7.10742732	293.7269167	289.5026962	284.3515513
97200	0.484199421	0.564128644	0.672940819	4.49646181	7.234516805	293.7077604	289.470699	284.3143745
97500	0.484149036	0.56405095	0.672827227	4.504164715	6.972788061	293.6890285	289.4397285	284.2798114
97800	0.484098651	0.563973256	0.672713634	4.511865479	6.710978409	293.6702966	289.4087579	284.2452482
98100	0.484048266	0.563895563	0.672600042	4.5195641	6.449087843	293.6515648	289.3777874	284.210685
98400	0.484001313	0.563822205	0.672516789	4.525755668	6.266225458	293.6340469	289.3482234	284.1864006
98700	0.48395436	0.563748847	0.672433536	4.53194557	6.083145658	293.6165291	289.3186593	284.1621161
99000	0.483907406	0.56367549	0.672350283	4.538133806	5.899847834	293.5990113	289.2890952	284.1378316
99300	0.483861318	0.563609078	0.672308484	4.540844742	5.617565232	293.5819147	289.2618429	284.1286393
99600	0.483815229	0.563542667	0.672266684	4.543554945	5.334937706	293.5648181	289.2345906	284.119447
99900	0.48376914	0.563476256	0.672224885	4.546264414	5.051965251	293.5477215	289.2073383	284.1102547
100200	0.48372455	0.563418507	0.672202441	4.545055943	5.338574213	293.5311785	289.183028	284.1059819
100500	0.483679961	0.563360758	0.672179996	4.543847623	5.625088531	293.5146354	289.1587177	284.101709
100800	0.483635372	0.56330301	0.672157552	4.542639456	5.911508215	293.4980924	289.1344074	284.0974362
101100	0.483592125	0.563253699	0.672136314	4.538774359	5.768149244	293.4820335	289.1129939	284.0943528
101400	0.483548878	0.563204388	0.672115077	4.534909879	5.624738084	293.4659746	289.0915805	284.0912694
101700	0.483505631	0.563155078	0.672093839	4.531046017	5.481274732	293.4499157	289.0701671	284.088186
102000	0.483466069	0.563113953	0.672093224	4.525049334	5.193062896	293.4351131	289.0515772	284.0917114
102300	0.483426508	0.563072829	0.672092608	4.519053525	4.904552841	293.4203105	289.0329874	284.0952367
102600	0.483386947	0.563031704	0.672091993	4.513058588	4.615744554	293.4055078	289.0143976	284.098762
102900	0.483351696	0.562999463	0.672117902	4.504528907	4.472868791	293.3921673	288.9988913	284.1115389
103200	0.483316445	0.562967223	0.67214381	4.496000285	4.32985724	293.3788269	288.9833851	284.1243158
103500	0.483281194	0.562934982	0.672169719	4.487472722	4.186709896	293.3654864	288.9678788	284.1370927
103800	0.483249318	0.562912114	0.672209249	4.476434196	4.252953575	293.3533404	288.9556495	284.1544119
104100	0.483217442	0.562889247	0.67224878	4.465396761	4.319219934	293.3411943	288.9434202	284.171731
104400	0.483185566	0.562866379	0.67228831	4.454360418	4.385508975	293.3290483	288.9311909	284.1890501
104700	0.483157895	0.562856894	0.672434454	4.437161627	2.732989736	293.3183006	288.9235767	284.2436508
105000	0.483130224	0.562847409	0.672580597	4.419963895	1.071265558	293.3075529	288.9159625	284.2982515
105300	0.483102553	0.562837923	0.672726741	4.40276722	-0.599664025	293.2968051	288.9083484	284.3528521
105600	0.483078319	0.562849232	0.672982307	4.374256994	-0.51570077	293.2872517	288.9079259	284.4444477
105900	0.483054085	0.562860541	0.673237873	4.345746805	-0.431524575	293.2776982	288.9075034	284.5360433
106200	0.483029852	0.562871849	0.673493439	4.317236652	-0.347135434	293.2681447	288.9070809	284.6276388
106500	0.483010883	0.562907805	0.67378325	4.27787394	0.009242538	293.260371	288.9151878	284.729226
106800	0.482991915	0.56294376	0.674073061	4.238508434	0.365920812	293.2525973	288.9232947	284.8308132
107100	0.482972947	0.562979716	0.674362872	4.199140134	0.722899392	293.2448237	288.9314016	284.9324003
107400	0.482961833	0.563038094	0.674635055	4.154442212	0.988887342	293.2396943	288.947245	285.0244382
107700	0.482950719	0.563096472	0.674907238	4.109738176	1.254943638	293.2345649	288.9630884	285.116476
108000	0.482939604	0.56315485	0.675179422	4.065028025	1.521068281	293.2294356	288.9789318	285.2085138
108300	0.48293567	0.563229555	0.675414309	4.021142215	1.698037753	293.2268111	289.0003607	285.2847335
108600	0.482931735	0.56330426	0.675649197	3.977248308	1.875017826	293.2241865	289.0217897	285.3609532
108900	0.4829278	0.563378964	0.675884084	3.933346303	2.052008498	293.221562	289.0432186	285.4371729
109200	0.482930527	0.563463078	0.676079832	3.894352466	2.198064394	293.2212444	289.0678074	285.4976458
109500	0.482933253	0.563547192	0.676275581	3.855350373	2.344107565	293.2209267	289.0923962	285.5581188
109800	0.48293598	0.563631306	0.676471329	3.816340022	2.490138014	293.2206091	289.116985	285.6185918
110100	0.482945516	0.56372027	0.67666306	3.782786781	2.17546701	293.2226248	289.1431208	285.6753989
110400	0.482955052	0.563809234	0.676854791	3.749225978	1.860427187	293.2246406	289.1692566	285.7322061
110700	0.482964587	0.563898198	0.677046522	3.715657614	1.545018543	293.2266563	289.1953923	285.7890132
111000	0.482980546	0.563990611	0.677250139	3.685783859	1.526945063	293.2308954	289.2225728	285.8474882
111300	0.482996505	0.564083024	0.677453755	3.655903094	1.508856935	293.2351346	289.2497534	285.9059631
111600	0.483012464	0.564175436	0.677657371	3.626015319	1.490754162	293.2393738	289.2769339	285.9644381
111900	0.483034091	0.5642714	0.677872365	3.598141858	1.452540708	293.2455749	289.3051727	286.0245187
112200	0.483055719	0.564367364	0.678087359	3.570261596	1.414297219	293.2517761	289.3334115	286.0845994
112500	0.483077347	0.564463328	0.678302353	3.542374533	1.376023694	293.2579772	289.3616503	286.1446801
112800	0.483103462	0.564564041	0.678546705	3.514746191	1.092415866	293.2657352	289.3913131	286.2118031
113100	0.483129577	0.564664754	0.678791058	3.487110766	0.808373011	293.2734932	289.4209758	286.2789262
113400	0.483155692	0.564765466	0.679035411	3.459468259	0.523895126	293.2812511	289.4506386	286.3460493
113700	0.483187999	0.564872845	0.679310807	3.430618749	0.473265176	293.2910781	289.4823259	286.4204942
114000	0.483220307	0.564980223	0.679586202	3.401761344	0.422575402	293.300905	289.5140132	286.4949392
114300	0.483252614	0.565087602	0.679861598	3.372896042	0.3718258	293.310732	289.5457004	286.5693842
114600	0.483288957	0.56520401	0.680180247	3.341533826	0.081635534	293.3219613	289.5801366	286.6545742
114900	0.483325299	0.565320419	0.680498896	3.310162289	-0.209090549	293.3331906	289.6145728	286.7397642
115200	0.483361641	0.565436828	0.680817545	3.278781433	-0.500352455	293.3444199	289.649009	286.8249541
115500	0.483401057	0.565564593	0.681179173	3.243877339	-0.584412762	293.3566998	289.6868851	286.9200116
115800	0.483440473	0.565692358	0.6815408	3.208961849	-0.668601428	293.3689798	289.7247612	287.0150692
116100	0.483479889	0.565820123	0.681902427	3.174034964	-0.752918456	293.3812597	289.7626373	287.1101267
116400	0.483524599	0.565960679	0.682294764	3.13574041	-0.978611976	293.3952418	289.8043256	287.2108121
116700	0.483569309	0.566101234	0.682687101	3.097432109	-1.204542233	293.4092239	289.8460139	287.3114976
117000	0.483614019	0.566241789	0.683079439	3.059110059	-1.43071005	293.423206	289.8877022	287.412183
117300	0.483664309	0.566395887	0.683504594	3.018043806	-1.583750133	293.4390454	289.933328	287.518371
117600	0.4837146	0.566549985	0.683929748	2.976961428	-1.73703359	293.4548849	289.9789538	287.6245589
117900	0.48376489	0.566704084	0.684354903	2.935862925	-1.890560422	293.4707244	290.0245796	287.7307469
118200	0.483820361	0.566873481	0.684836955	2.891308591	-2.248578086	293.4882674	290.074557	287.850413
118500	0.483875832	0.567042879	0.685319006	2.846735108	-2.607455628	293.5058104	290.1245343	287.9700792
118800	0.483931303	0.567212276	0.685801058	2.802142477	-2.96719305	293.5233535	290.1745117	288.0897453
119100	0.483992079	0.567398086	0.686315381	2.754334839	-2.700599018	293.5425958	290.229055	288.2125824
119400	0.484052855	0.567583896	0.686829704	2.706504794	-2.433759039	293.5618381	290.2835984	288.3354195
119700	0.484113631	0.567769706	0.687344027	2.658652341	-2.16667311	293.5810804	290.3381417	288.4582565
120000	0.484180393	0.567970219	0.68785188	2.610134688	-2.021447863	293.6022248	290.3965491	288.5738344
120300	0.484247155	0.568170733	0.688359733	2.561592688	-1.876122267	293.6233692	290.4549565	288.6894123
120600	0.484313917	0.568371247	0.688867586	2.513026341	-1.730696321	293.6445135	290.5133638	288.8049902
120900	0.484387894	0.568581785	0.689334991	2.467643252	-1.629390729	293.6679335	290.5740394	288.9044376
121200	0.484461872	0.568792324	0.689802395	2.422236492	-1.528119039	293.6913535	290.634715	289.003885
121500	0.484535849	0.569002863	0.690269799	2.376806059	-1.426880829	293.7147734	290.6953905	289.1033324
121800	0.484616028	0.569218107	0.690704144	2.337111524	-1.446148641	293.7401369	290.7565958	289.1902925
122100	0.484696207	0.569433352	0.691138488	2.297396074	-1.465426351	293.7655004	290.817801	289.2772527
122400	0.484776386	0.569648597	0.691572833	2.257659711	-1.484713961	293.790864	290.8790063	289.3642129
122700	0.484863544	0.569864767	0.691981259	2.224005273	-1.402487279	293.8183568	290.9395643	289.4431185
123000	0.484950703	0.570080937	0.692389684	2.190333258	-1.320226846	293.8458496	291.0001223	289.5220241
123300	0.485037861	0.570297108	0.69279811	2.156643666	-1.237932657	293.8733424	291.0606804	289.6009297
123600	0.485129199	0.570511646	0.693184262	2.128607139	-1.302904628	293.902061	291.119857	289.6715419
123900	0.485220536	0.570726183	0.693570414	2.100556271	-1.367871119	293.9307797	291.1790336	289.7421541
124200	0.485311874	0.570940721	0.693956567	2.07249106	-1.432832364	293.9594983	291.2382103	289.8127664
124500	0.485404264	0.571151686	0.694321203	2.049337895	-1.377389518	293.9883963	291.2954755	289.8764648
124800	0.485496655	0.571362651	0.694685839	2.026173238	-1.321931397	294.0172943	291.3527407	289.9401633
125100	0.485589046	0.571573615	0.695050475	2.002997088	-1.266457999	294.0461923	291.4100059	290.0038618
125400	0.485683941	0.571783735	0.69547815	1.980625223	-1.981582273	294.0756209	291.466173	290.0845843
125700	0.485778836	0.571993855	0.695905825	1.958242464	-2.698584836	294.1050496	291.5223402	290.1653069
126000	0.48587373	0.572203974	0.6963335	1.935848813	-3.417465694	294.1344783	291.5785073	290.2460295
126300	0.485971949	0.572417551	0.696790941	1.911416387	-3.175830818	294.1647526	291.6349071	290.332151
126600	0.486070168	0.572631127	0.697248381	1.88697204	-2.934214918	294.195027	291.6913069	290.4182725
126900	0.486168387	0.572844704	0.697705821	1.86251577	-2.692616988	294.2253014	291.7477068	290.5043939
127200	0.486267879	0.573062319	0.698140045	1.837465036	-2.502040793	294.2557905	291.8044845	290.5827497
127500	0.48636737	0.573279934	0.698574269	1.812402006	-2.311436284	294.2862795	291.8612622	290.6611054
127800	0.486466862	0.573497549	0.699008493	1.78732668	-2.120803449	294.3167686	291.9180399	290.7394611
128100	0.486562605	0.573718419	0.69944596	1.762475408	-2.351403679	294.3458242	291.974895	290.8182082
128400	0.486658347	0.573939289	0.699883427	1.737611925	-2.582288422	294.3748798	292.0317501	290.8969553
128700	0.486754089	0.574160159	0.700320895	1.71273623	-2.813457691	294.4039354	292.0886051	290.9757024
129000	0.486848795	0.574384062	0.700768773	1.68766832	-2.928544421	294.4322831	292.14543	291.0553342
129300	0.4869435	0.574607964	0.701216652	1.662588104	-3.043680332	294.4606309	292.2022548	291.134966
129600	0.487038206	0.574831867	0.701664531	1.637495582	-3.158865829	294.4889787	292.2590796	291.2145978
129900	0.487136551	0.575058677	0.702108463	1.612521445	-3.087529349	294.5181331	292.3158012	291.2923795
130200	0.487234895	0.575285488	0.702552395	1.587535073	-3.01615083	294.5472876	292.3725228	291.3701612
130500	0.48733324	0.575512299	0.702996327	1.562536465	-2.944730268	294.5764421	292.4292445	291.447943
130800	0.487437508	0.575739849	0.703387539	1.539949027	-2.748473271	294.6072363	292.4852529	291.5131557
131100	0.487541776	0.575967398	0.703778752	1.517350649	-2.552357375	294.6380306	292.5412612	291.5783684
131400	0.487646043	0.576194947	0.704169965	1.494741332	-2.356381726	294.6688248	292.5972696	291.6435811
131700	0.48774787	0.576417929	0.704485317	1.477718236	-2.010646017	294.6986628	292.6511117	291.6896491
132000	0.487849696	0.576640911	0.70480067	1.460687182	-1.665164196	294.7285007	292.7049538	291.7357171
132300	0.487951522	0.576863893	0.705116022	1.443648168	-1.319936208	294.7583387	292.7587959	291.7817851
132600	0.48805133	0.577075176	0.70533412	1.434612002	-0.925635947	294.7871421	292.8085588	291.8063251
132900	0.488151137	0.57728646	0.705552218	1.425571876	-0.531777491	294.8159456	292.8583218	291.8308651
